X_km,Y_km,Z_km,VX_km_s,VY_km_s,VZ_km_s,Energy,Hx,Hy,Hz,Sail_X,Sail_Y,Sail_Z
149599776.98011327,166493954.82278535,0.0,-6.655177819393587e-05,29.77997032792013,0.0,443.42153555854435,0.0,-0.0,4455087999.999993,-0.6685984807337517,-0.743623608797165,0.0
149599776.74049243,166601162.7159275,0.0,-6.657091098255935e-05,29.779970306619838,0.0,443.4215355585444,0.0,-0.0,4455087999.999994,-0.6683603098765006,-0.74383768134035,0.0
149599776.50080276,166708370.60899302,0.0,-6.659002333395448e-05,29.779970285328602,0.0,443.42153555854446,0.0,-0.0,4455087999.999995,-0.6681222401980733,-0.7440515252001759,0.0
149599776.2610443,166815578.50198188,0.0,-6.660911527136339e-05,29.779970264046426,0.0,443.42153555854446,0.0,-0.0,4455087999.999995,-0.6678842717365893,-0.7442651406366456,0.0
149599776.02121714,166922786.39489415,0.0,-6.662818681800769e-05,29.779970242773313,0.0,443.4215355585446,0.0,-0.0,4455087999.999995,-0.6676464045298648,-0.7444785279095322,0.0
149599775.78132138,167029994.28772986,0.0,-6.664723799708847e-05,29.779970221509263,0.0,443.42153555854446,0.0,-0.0,4455087999.999995,-0.667408638615414,-0.7446916872783795,0.0
149599775.54135707,167137202.18048903,0.0,-6.666626883178626e-05,29.779970200254283,0.0,443.42153555854446,0.0,-0.0,4455087999.999995,-0.6671709740304483,-0.7449046190025023,0.0
149599775.30132428,167244410.0731717,0.0,-6.668527934526105e-05,29.779970179008377,0.0,443.4215355585445,0.0,-0.0,4455087999.999995,-0.6669334108118787,-0.7451173233409849,0.0
149599775.0612231,167351617.9657779,0.0,-6.670426956065222e-05,29.779970157771544,0.0,443.42153555854446,0.0,-0.0,4455087999.999995,-0.6666959489963157,-0.7453298005526828,0.0
149599774.82105356,167458825.85830766,0.0,-6.67232395010786e-05,29.779970136543792,0.0,443.42153555854446,0.0,-0.0,4455087999.999996,-0.6664585886200707,-0.7455420508962209,0.0
149599774.5808158,167566033.75076103,0.0,-6.674218918963841e-05,29.77997011532512,0.0,443.42153555854435,0.0,-0.0,4455087999.999995,-0.6662213297191562,-0.7457540746299943,0.0
149599774.34050983,167673241.64313802,0.0,-6.676111864940925e-05,29.779970094115537,0.0,443.42153555854446,0.0,-0.0,4455087999.999995,-0.6659841723292873,-0.745965872012168,0.0
149599774.10013577,167780449.5354387,0.0,-6.678002790344809e-05,29.77997007291504,0.0,443.4215355585444,0.0,-0.0,4455087999.999995,-0.6657471164858821,-0.7461774433006758,0.0
149599773.85969368,167887657.42766303,0.0,-6.679891697479128e-05,29.779970051723637,0.0,443.4215355585444,0.0,-0.0,4455087999.999996,-0.6655101622240627,-0.746388788753222,0.0
149599773.6191836,167994865.3198111,0.0,-6.681778588645453e-05,29.779970030541328,0.0,443.4215355585444,0.0,-0.0,4455087999.999996,-0.6652733095786558,-0.7465999086272794,0.0
149599773.37860563,168102073.21188295,0.0,-6.683663466143283e-05,29.779970009368117,0.0,443.42153555854435,0.0,-0.0,4455087999.999995,-0.6650365585841936,-0.746810803180091,0.0
149599773.13795984,168209281.1038786,0.0,-6.685546332270055e-05,29.77996998820401,0.0,443.42153555854446,0.0,-0.0,4455087999.999995,-0.6647999092749151,-0.7470214726686675,0.0
149599772.8972463,168316488.99579805,0.0,-6.687427189321137e-05,29.779969967049002,0.0,443.42153555854446,0.0,-0.0,4455087999.999995,-0.6645633616847658,-0.7472319173497898,0.0
149599772.65646508,168423696.88764137,0.0,-6.689306039589823e-05,29.7799699459031,0.0,443.4215355585444,0.0,-0.0,4455087999.999994,-0.6643269158474,-0.7474421374800068,0.0
149599772.41561627,168530904.77940857,0.0,-6.69118288536734e-05,29.779969924766313,0.0,443.4215355585444,0.0,-0.0,4455087999.999994,-0.6640905717961805,-0.7476521333156363,0.0
149599772.17469993,168638112.6710997,0.0,-6.69305772894284e-05,29.779969903638637,0.0,443.42153555854446,0.0,-0.0,4455087999.999995,-0.6638543295641793,-0.7478619051127646,0.0
149599771.93371615,168745320.5627148,0.0,-6.694930572603406e-05,29.779969882520074,0.0,443.42153555854446,0.0,-0.0,4455087999.999995,-0.6636181891841797,-0.7480714531272467,0.0
149599771.69266498,168852528.45425385,0.0,-6.696801418634042e-05,29.77996986141063,0.0,443.4215355585444,0.0,-0.0,4455087999.999995,-0.6633821506886752,-0.748280777614705,0.0
149599771.4515465,168959736.34571695,0.0,-6.698670269317677e-05,29.77996984031031,0.0,443.42153555854446,0.0,-0.0,4455087999.999996,-0.6631462141098724,-0.7484898788305311,0.0
149599771.21036077,169066944.23710412,0.0,-6.700537126935166e-05,29.779969819219115,0.0,443.42153555854446,0.0,-0.0,4455087999.999996,-0.66291037947969,-0.7486987570298841,0.0
149599770.96910787,169174152.12841535,0.0,-6.702401993765283e-05,29.779969798137046,0.0,443.42153555854446,0.0,-0.0,4455087999.999996,-0.6626746468297607,-0.7489074124676908,0.0
149599770.72778785,169281360.0196507,0.0,-6.704264872084728e-05,29.779969777064107,0.0,443.4215355585445,0.0,-0.0,4455087999.999997,-0.6624390161914318,-0.7491158453986461,0.0
149599770.4864008,169388567.9108102,0.0,-6.706125764168114e-05,29.7799697560003,0.0,443.4215355585445,0.0,-0.0,4455087999.999997,-0.6622034875957652,-0.7493240560772123,0.0
149599770.2449468,169495775.8018939,0.0,-6.70798467228798e-05,29.779969734945627,0.0,443.4215355585445,0.0,-0.0,4455087999.999996,-0.6619680610735397,-0.7495320447576198,0.0
149599770.00342593,169602983.69290182,0.0,-6.709841598714779e-05,29.779969713900094,0.0,443.4215355585446,0.0,-0.0,4455087999.999996,-0.6617327366552503,-0.7497398116938657,0.0
149599769.76183823,169710191.583834,0.0,-6.711696545716883e-05,29.779969692863702,0.0,443.4215355585446,0.0,-0.0,4455087999.999996,-0.66149751437111,-0.7499473571397148,0.0
149599769.5201838,169817399.47469044,0.0,-6.71354951556058e-05,29.77996967183645,0.0,443.4215355585446,0.0,-0.0,4455087999.999996,-0.6612623942510504,-0.7501546813486992,0.0
149599769.2784627,169924607.3654712,0.0,-6.715400510510071e-05,29.779969650818348,0.0,443.4215355585446,0.0,-0.0,4455087999.999997,-0.6610273763247217,-0.7503617845741176,0.0
149599769.036675,170031815.25617635,0.0,-6.717249532827475e-05,29.779969629809393,0.0,443.4215355585446,0.0,-0.0,4455087999.999997,-0.660792460621495,-0.7505686670690365,0.0
149599768.79482076,170139023.14680585,0.0,-6.719096584772821e-05,29.77996960880959,0.0,443.42153555854463,0.0,-0.0,4455087999.999997,-0.6605576471704613,-0.7507753290862881,0.0
149599768.55290008,170246231.03735977,0.0,-6.720941668604052e-05,29.77996958781894,0.0,443.42153555854463,0.0,-0.0,4455087999.999998,-0.6603229360004338,-0.750981770878473,0.0
149599768.310913,170353438.92783815,0.0,-6.722784786577021e-05,29.779969566837444,0.0,443.42153555854463,0.0,-0.0,4455087999.999997,-0.6600883271399479,-0.7511879926979566,0.0
149599768.0688596,170460646.818241,0.0,-6.724625940945495e-05,29.779969545865107,0.0,443.4215355585445,0.0,-0.0,4455087999.999997,-0.6598538206172623,-0.7513939947968722,0.0
149599767.82673997,170567854.70856836,0.0,-6.726465133961146e-05,29.779969524901933,0.0,443.4215355585446,0.0,-0.0,4455087999.999998,-0.6596194164603594,-0.7515997774271191,0.0
149599767.58455414,170675062.5988203,0.0,-6.72830236787356e-05,29.77996950394792,0.0,443.4215355585446,0.0,-0.0,4455087999.999997,-0.6593851146969465,-0.7518053408403632,0.0
149599767.3423022,170782270.4889968,0.0,-6.730137644930224e-05,29.779969483003075,0.0,443.4215355585445,0.0,-0.0,4455087999.999996,-0.6591509153544564,-0.7520106852880365,0.0
149599767.09998423,170889478.37909794,0.0,-6.731970967376539e-05,29.7799694620674,0.0,443.42153555854446,0.0,-0.0,4455087999.999996,-0.6589168184600483,-0.7522158110213368,0.0
149599766.8576003,170996686.2691237,0.0,-6.733802337455809e-05,29.779969441140892,0.0,443.4215355585444,0.0,-0.0,4455087999.999996,-0.6586828240406082,-0.7524207182912289,0.0
149599766.61515048,171103894.15907416,0.0,-6.735631757409244e-05,29.779969420223562,0.0,443.4215355585445,0.0,-0.0,4455087999.999996,-0.6584489321227505,-0.7526254073484429,0.0
149599766.37263483,171211102.04894933,0.0,-6.737459229475958e-05,29.779969399315405,0.0,443.42153555854446,0.0,-0.0,4455087999.999996,-0.6582151427328176,-0.7528298784434746,0.0
149599766.13005343,171318309.93874925,0.0,-6.73928475589297e-05,29.77996937841643,0.0,443.4215355585445,0.0,-0.0,4455087999.999996,-0.6579814558968813,-0.7530341318265863,0.0
149599765.88740635,171425517.82847396,0.0,-6.741108338895204e-05,29.77996935752663,0.0,443.4215355585446,0.0,-0.0,4455087999.999996,-0.657747871640744,-0.7532381677478055,0.0
149599765.64469364,171532725.71812347,0.0,-6.742929980715482e-05,29.779969336646015,0.0,443.4215355585446,0.0,-0.0,4455087999.999995,-0.657514389989939,-0.7534419864569257,0.0
149599765.4019154,171639933.6076978,0.0,-6.74474968358453e-05,29.779969315774583,0.0,443.42153555854446,0.0,-0.0,4455087999.999995,-0.657281010969731,-0.7536455882035059,0.0
149599765.15907168,171747141.49719706,0.0,-6.746567449730975e-05,29.779969294912338,0.0,443.4215355585444,0.0,-0.0,4455087999.999995,-0.6570477346051172,-0.7538489732368702,0.0
149599764.91616255,171854349.3866212,0.0,-6.748383281381345e-05,29.779969274059283,0.0,443.4215355585445,0.0,-0.0,4455087999.999995,-0.6568145609208282,-0.7540521418061085,0.0
149599764.6731881,171961557.2759703,0.0,-6.750197180760068e-05,29.77996925321542,0.0,443.4215355585445,0.0,-0.0,4455087999.999995,-0.6565814899413287,-0.7542550941600759,0.0
149599764.43014836,172068765.16524437,0.0,-6.752009150089466e-05,29.77996923238075,0.0,443.4215355585446,0.0,-0.0,4455087999.999994,-0.6563485216908177,-0.7544578305473928,0.0
149599764.18704346,172175973.05444345,0.0,-6.753819191589766e-05,29.779969211555276,0.0,443.4215355585446,0.0,-0.0,4455087999.999995,-0.65611565619323,-0.7546603512164444,-0.0
149599763.9438734,172283180.94356757,0.0,-6.755627307479088e-05,29.779969190739,0.0,443.4215355585445,0.0,-0.0,4455087999.999995,-0.6558828934722369,-0.7548626564153814,-0.0
149599763.7006383,172390388.83261678,0.0,-6.757433499973451e-05,29.77996916993192,0.0,443.4215355585446,0.0,-0.0,4455087999.999994,-0.6556502335512464,-0.7550647463921196,-0.0
149599763.4573382,172497596.7215911,0.0,-6.75923777128677e-05,29.779969149134043,0.0,443.42153555854446,0.0,-0.0,4455087999.999994,-0.6554176764534044,-0.7552666213943393,-0.0
149599763.2139732,172604804.61049053,0.0,-6.761040123630854e-05,29.77996912834537,0.0,443.42153555854446,0.0,-0.0,4455087999.999994,-0.6551852222015956,-0.7554682816694861,-0.0
149599762.97054332,172712012.49931517,0.0,-6.76284055921541e-05,29.779969107565904,0.0,443.4215355585445,0.0,-0.0,4455087999.999994,-0.6549528708184431,-0.7556697274647698,-0.0
149599762.7270487,172819220.388065,0.0,-6.764639080248037e-05,29.779969086795646,0.0,443.42153555854446,0.0,-0.0,4455087999.999994,-0.6547206223263113,-0.755870959027166,-0.0
149599762.48348933,172926428.2767401,0.0,-6.766435688934228e-05,29.779969066034596,0.0,443.42153555854446,0.0,-0.0,4455087999.999994,-0.6544884767473047,-0.7560719766034137,-0.0
149599762.23986533,173033636.16534048,0.0,-6.768230387477373e-05,29.77996904528276,0.0,443.42153555854446,0.0,-0.0,4455087999.999993,-0.654256434103269,-0.7562727804400176,-0.0
149599761.99617675,173140844.05386615,0.0,-6.77002317807875e-05,29.779969024540133,0.0,443.4215355585444,0.0,-0.0,4455087999.999992,-0.654024494415793,-0.756473370783246,-0.0
149599761.75242367,173248051.94231716,0.0,-6.771814062937531e-05,29.779969003806723,0.0,443.4215355585444,0.0,-0.0,4455087999.999992,-0.6537926577062082,-0.7566737478791324,-0.0
149599761.50860617,173355259.83069354,0.0,-6.773603044250783e-05,29.779968983082533,0.0,443.4215355585444,0.0,-0.0,4455087999.999993,-0.6535609239955895,-0.7568739119734746,-0.0
149599761.26472428,173462467.71899536,0.0,-6.775390124213459e-05,29.779968962367562,0.0,443.4215355585444,0.0,-0.0,4455087999.999993,-0.6533292933047571,-0.7570738633118347,-0.0
149599761.0207781,173569675.60722262,0.0,-6.777175305018407e-05,29.77996894166181,0.0,443.42153555854446,0.0,-0.0,4455087999.999992,-0.6530977656542758,-0.757273602139539,-0.0
149599760.77676767,173676883.49537534,0.0,-6.778958588856363e-05,29.77996892096528,0.0,443.4215355585444,0.0,-0.0,4455087999.999992,-0.6528663410644565,-0.7574731287016779,-0.0
149599760.5326931,173784091.38345358,0.0,-6.780739977915952e-05,29.77996890027798,0.0,443.42153555854446,0.0,-0.0,4455087999.999992,-0.6526350195553573,-0.7576724432431066,-0.0
149599760.2885544,173891299.27145734,0.0,-6.782519474383692e-05,29.779968879599902,0.0,443.42153555854446,0.0,-0.0,4455087999.999992,-0.6524038011467832,-0.7578715460084436,-0.0
149599760.0443517,173998507.1593867,0.0,-6.784297080443988e-05,29.779968858931053,0.0,443.4215355585445,0.0,-0.0,4455087999.999993,-0.6521726858582879,-0.7580704372420725,-0.0
149599759.80008504,174105715.04724166,0.0,-6.786072798279132e-05,29.779968838271433,0.0,443.4215355585445,0.0,-0.0,4455087999.999992,-0.6519416737091736,-0.7582691171881403,-0.0
149599759.55575448,174212922.93502226,0.0,-6.787846630069306e-05,29.779968817621043,0.0,443.42153555854446,0.0,-0.0,4455087999.999993,-0.6517107647184924,-0.758467586090558,-0.0
149599759.3113601,174320130.82272854,0.0,-6.78961857799258e-05,29.779968796979887,0.0,443.42153555854446,0.0,-0.0,4455087999.999992,-0.6514799589050468,-0.7586658441930008,-0.0
149599759.06690195,174427338.71036053,0.0,-6.79138864422491e-05,29.779968776347964,0.0,443.4215355585444,0.0,-0.0,4455087999.999991,-0.6512492562873906,-0.7588638917389077,-0.0
149599758.82238013,174534546.59791824,0.0,-6.793156830940138e-05,29.779968755725278,0.0,443.4215355585444,0.0,-0.0,4455087999.999991,-0.6510186568838293,-0.7590617289714815,-0.0
149599758.57779467,174641754.48540175,0.0,-6.794923140309997e-05,29.77996873511183,0.0,443.4215355585443,0.0,-0.0,4455087999.999991,-0.6507881607124208,-0.7592593561336891,-0.0
149599758.33314568,174748962.37281105,0.0,-6.7966875745041e-05,29.77996871450762,0.0,443.42153555854435,0.0,-0.0,4455087999.999991,-0.6505577677909766,-0.759456773468261,-0.0
149599758.0884332,174856170.2601462,0.0,-6.798450135689951e-05,29.779968693912654,0.0,443.4215355585443,0.0,-0.0,4455087999.999991,-0.6503274781370624,-0.7596539812176913,-0.0
149599757.8436573,174963378.14740723,0.0,-6.800210826032939e-05,29.77996867332693,0.0,443.42153555854435,0.0,-0.0,4455087999.999991,-0.6500972917679981,-0.7598509796242381,-0.0
149599757.59881806,175070586.03459418,0.0,-6.801969647696336e-05,29.77996865275045,0.0,443.42153555854435,0.0,-0.0,4455087999.999992,-0.6498672087008595,-0.760047768929923,-0.0
149599757.3539155,175177793.92170706,0.0,-6.803726602841299e-05,29.779968632183216,0.0,443.42153555854435,0.0,-0.0,4455087999.999991,-0.6496372289524783,-0.7602443493765311,-0.0
149599757.10894975,175285001.80874592,0.0,-6.805481693626871e-05,29.77996861162523,0.0,443.42153555854435,0.0,-0.0,4455087999.999991,-0.6494073525394437,-0.7604407212056117,-0.0
149599756.86392084,175392209.69571078,0.0,-6.80723492220998e-05,29.77996859107649,0.0,443.42153555854435,0.0,-0.0,4455087999.99999,-0.6491775794781017,-0.7606368846584768,-0.0
149599756.61882886,175499417.58260167,0.0,-6.808986290745436e-05,29.779968570537,0.0,443.42153555854435,0.0,-0.0,4455087999.999991,-0.6489479097845574,-0.7608328399762027,-0.0
149599756.37367386,175606625.46941864,0.0,-6.810735801385935e-05,29.779968550006764,0.0,443.42153555854435,0.0,-0.0,4455087999.999992,-0.6487183434746747,-0.7610285873996284,-0.0
149599756.1284559,175713833.35616174,0.0,-6.812483456282056e-05,29.779968529485778,0.0,443.4215355585444,0.0,-0.0,4455087999.999992,-0.6484888805640768,-0.7612241271693576,-0.0
149599755.88317508,175821041.24283096,0.0,-6.814229257582259e-05,29.779968508974047,0.0,443.4215355585444,0.0,-0.0,4455087999.999991,-0.6482595210681483,-0.7614194595257564,-0.0
149599755.63783142,175928249.12942636,0.0,-6.81597320743289e-05,29.77996848847157,0.0,443.42153555854435,0.0,-0.0,4455087999.999992,-0.6480302650020343,-0.7616145847089545,-0.0
149599755.39242503,176035457.01594797,0.0,-6.817715307978178e-05,29.77996846797835,0.0,443.4215355585443,0.0,-0.0,4455087999.999991,-0.6478011123806419,-0.7618095029588453,-0.0
149599755.14695594,176142664.9023958,0.0,-6.819455561360233e-05,29.779968447494387,0.0,443.4215355585443,0.0,-0.0,4455087999.999991,-0.6475720632186408,-0.7620042145150856,-0.0
149599754.90142423,176249872.78876993,0.0,-6.821193969719049e-05,29.779968427019686,0.0,443.42153555854435,0.0,-0.0,4455087999.999991,-0.6473431175304643,-0.7621987196170954,-0.0
149599754.65583,176357080.67507038,0.0,-6.8229305351925e-05,29.779968406554243,0.0,443.42153555854435,0.0,-0.0,4455087999.999991,-0.6471142753303092,-0.7623930185040578,-0.0
149599754.41017327,176464288.56129715,0.0,-6.824665259916347e-05,29.779968386098062,0.0,443.42153555854435,0.0,-0.0,4455087999.999991,-0.6468855366321377,-0.7625871114149199,-0.0
149599754.16445413,176571496.44745028,0.0,-6.826398146024228e-05,29.779968365651143,0.0,443.42153555854435,0.0,-0.0,4455087999.999992,-0.6466569014496767,-0.7627809985883912,-0.0
149599753.91867262,176678704.33352983,0.0,-6.828129195647667e-05,29.77996834521349,0.0,443.4215355585443,0.0,-0.0,4455087999.999991,-0.6464283697964196,-0.7629746802629451,-0.0
149599753.67282885,176785912.21953583,0.0,-6.829858410916067e-05,29.779968324785102,0.0,443.4215355585443,0.0,-0.0,4455087999.999992,-0.6461999416856266,-0.7631681566768185,-0.0
149599753.42692286,176893120.1054683,0.0,-6.831585793956714e-05,29.77996830436598,0.0,443.4215355585443,0.0,-0.0,4455087999.999992,-0.645971617130325,-0.7633614280680108,-0.0
149599753.1809547,177000327.9913273,0.0,-6.833311346894775e-05,29.779968283956126,0.0,443.4215355585444,0.0,-0.0,4455087999.999992,-0.6457433961433111,-0.763554494674285,-0.0
149599752.93492445,177107535.8771128,0.0,-6.835035071853299e-05,29.77996826355554,0.0,443.4215355585443,0.0,-0.0,4455087999.999992,-0.6455152787371491,-0.7637473567331677,-0.0
149599752.6888322,177214743.7628249,0.0,-6.836756970953216e-05,29.779968243164223,0.0,443.42153555854435,0.0,-0.0,4455087999.999991,-0.6452872649241735,-0.7639400144819484,-0.0
149599752.44267797,177321951.6484636,0.0,-6.838477046313338e-05,29.779968222782177,0.0,443.42153555854435,0.0,-0.0,4455087999.999991,-0.645059354716489,-0.7641324681576793,-0.0
149599752.19646186,177429159.53402895,0.0,-6.84019530005036e-05,29.779968202409403,0.0,443.42153555854435,0.0,-0.0,4455087999.999991,-0.6448315481259708,-0.7643247179971768,-0.0
149599751.95018393,177536367.41952097,0.0,-6.841911734278853e-05,29.779968182045902,0.0,443.42153555854435,0.0,-0.0,4455087999.999992,-0.6446038451642659,-0.76451676423702,-0.0
149599751.70384425,177643575.3049397,0.0,-6.843626351111274e-05,29.779968161691674,0.0,443.42153555854435,0.0,-0.0,4455087999.999991,-0.6443762458427941,-0.7647086071135508,-0.0
149599751.45744285,177750783.19028515,0.0,-6.845339152657961e-05,29.77996814134672,0.0,443.4215355585443,0.0,-0.0,4455087999.999992,-0.6441487501727476,-0.764900246862875,-0.0
149599751.21097985,177857991.07555738,0.0,-6.84705014102713e-05,29.779968121011045,0.0,443.42153555854435,0.0,-0.0,4455087999.999991,-0.6439213581650927,-0.7650916837208614,-0.0
149599750.96445528,177965198.96075642,0.0,-6.84875931832488e-05,29.779968100684645,0.0,443.42153555854435,0.0,-0.0,4455087999.999992,-0.6436940698305696,-0.7652829179231415,-0.0
149599750.7178692,178072406.84588233,0.0,-6.850466686655194e-05,29.77996808036752,0.0,443.42153555854435,0.0,-0.0,4455087999.999991,-0.6434668851796944,-0.7654739497051106,-0.0
149599750.4712217,178179614.7309351,0.0,-6.85217224811993e-05,29.779968060059677,0.0,443.42153555854435,0.0,-0.0,4455087999.999991,-0.6432398042227577,-0.765664779301927,-0.0
149599750.22451282,178286822.61591476,0.0,-6.853876004818834e-05,29.779968039761112,0.0,443.42153555854435,0.0,-0.0,4455087999.999992,-0.6430128269698275,-0.7658554069485118,-0.0
149599749.97774264,178394030.50082138,0.0,-6.855577958849529e-05,29.779968019471827,0.0,443.42153555854435,0.0,-0.0,4455087999.999991,-0.6427859534307487,-0.76604583287955,-0.0
149599749.73091123,178501238.385655,0.0,-6.85727811230752e-05,29.779967999191822,0.0,443.42153555854424,0.0,-0.0,4455087999.999991,-0.6425591836151436,-0.766236057329489,-0.0
149599749.48401862,178608446.27041557,0.0,-6.858976467286195e-05,29.7799679789211,0.0,443.4215355585443,0.0,-0.0,4455087999.99999,-0.6423325175324134,-0.7664260805325402,-0.0
149599749.23706493,178715654.1551032,0.0,-6.860673025876821e-05,29.77996795865966,0.0,443.4215355585443,0.0,-0.0,4455087999.999991,-0.6421059551917379,-0.7666159027226777,-0.0
149599748.9900502,178822862.0397179,0.0,-6.862367790168548e-05,29.779967938407506,0.0,443.4215355585443,0.0,-0.0,4455087999.999991,-0.6418794966020767,-0.7668055241336388,-0.0
149599748.7429745,178930069.92425975,0.0,-6.864060762248407e-05,29.779967918164633,0.0,443.4215355585443,0.0,-0.0,4455087999.999992,-0.6416531417721706,-0.7669949449989242,-0.0
149599748.49583787,179037277.80872872,0.0,-6.865751944201313e-05,29.779967897931048,0.0,443.4215355585443,0.0,-0.0,4455087999.999991,-0.6414268907105404,-0.767184165551798,-0.0
149599748.2486404,179144485.69312486,0.0,-6.86744133811006e-05,29.779967877706746,0.0,443.42153555854424,0.0,-0.0,4455087999.999992,-0.6412007434254894,-0.7673731860252869,-0.0
149599748.0013821,179251693.57744822,0.0,-6.869128946055326e-05,29.77996785749173,0.0,443.4215355585442,0.0,-0.0,4455087999.999992,-0.6409746999251031,-0.7675620066521819,-0.0
149599747.75406313,179358901.46169883,0.0,-6.870814770115669e-05,29.779967837286,0.0,443.4215355585442,0.0,-0.0,4455087999.999992,-0.64074876021725,-0.7677506276650362,-0.0
149599747.50668347,179466109.3458767,0.0,-6.872498812367532e-05,29.779967817089563,0.0,443.4215355585442,0.0,-0.0,4455087999.999991,-0.6405229243095827,-0.7679390492961669,-0.0
149599747.25924322,179573317.22998187,0.0,-6.874181074885237e-05,29.77996779690241,0.0,443.4215355585441,0.0,-0.0,4455087999.999991,-0.6402971922095376,-0.7681272717776543,-0.0
149599747.01174244,179680525.1140144,0.0,-6.875861559740992e-05,29.77996777672455,0.0,443.42153555854424,0.0,-0.0,4455087999.999991,-0.6400715639243368,-0.7683152953413419,-0.0
149599746.7641812,179787732.99797428,0.0,-6.877540269004886e-05,29.77996775655598,0.0,443.42153555854424,0.0,-0.0,4455087999.999991,-0.639846039460988,-0.7685031202188367,-0.0
149599746.51655957,179894940.8818616,0.0,-6.879217204744891e-05,29.7799677363967,0.0,443.42153555854424,0.0,-0.0,4455087999.999992,-0.6396206188262845,-0.7686907466415092,-0.0
149599746.2688776,180002148.76567635,0.0,-6.880892369026862e-05,29.77996771624671,0.0,443.4215355585443,0.0,-0.0,4455087999.999992,-0.639395302026808,-0.7688781748404926,-0.0
149599746.02113533,180109356.6494186,0.0,-6.882565763914539e-05,29.77996769610601,0.0,443.42153555854435,0.0,-0.0,4455087999.999992,-0.6391700890689266,-0.7690654050466842,-0.0
149599745.77333286,180216564.53308833,0.0,-6.884237391469542e-05,29.7799676759746,0.0,443.4215355585443,0.0,-0.0,4455087999.999991,-0.6389449799587974,-0.7692524374907446,-0.0
149599745.52547026,180323772.4166856,0.0,-6.885907253751378e-05,29.779967655852484,0.0,443.42153555854424,0.0,-0.0,4455087999.999991,-0.6387199747023666,-0.7694392724030975,-0.0
149599745.27754757,180430980.30021048,0.0,-6.887575352817438e-05,29.779967635739663,0.0,443.42153555854435,0.0,-0.0,4455087999.999992,-0.6384950733053697,-0.7696259100139305,-0.0
149599745.02956486,180538188.18366295,0.0,-6.889241690722995e-05,29.779967615636135,0.0,443.4215355585444,0.0,-0.0,4455087999.999992,-0.6382702757733324,-0.7698123505531944,-0.0
149599744.78152218,180645396.06704307,0.0,-6.890906269521207e-05,29.779967595541898,0.0,443.42153555854435,0.0,-0.0,4455087999.999992,-0.6380455821115715,-0.7699985942506037,-0.0
149599744.5334196,180752603.95035085,0.0,-6.892569091263119e-05,29.779967575456958,0.0,443.42153555854435,0.0,-0.0,4455087999.999992,-0.6378209923251955,-0.7701846413356364,-0.0
149599744.28525722,180859811.83358636,0.0,-6.894230157997659e-05,29.77996755538131,0.0,443.42153555854435,0.0,-0.0,4455087999.999992,-0.637596506419105,-0.7703704920375338,-0.0
149599744.03703505,180967019.7167496,0.0,-6.895889471771639e-05,29.77996753531496,0.0,443.42153555854435,0.0,-0.0,4455087999.999991,-0.6373721243979934,-0.7705561465853015,-0.0
149599743.78875318,181074227.59984064,0.0,-6.897547034629762e-05,29.779967515257905,0.0,443.4215355585444,0.0,-0.0,4455087999.999991,-0.6371478462663475,-0.7707416052077082,-0.0
149599743.54041168,181181435.4828595,0.0,-6.89920284861461e-05,29.779967495210144,0.0,443.42153555854446,0.0,-0.0,4455087999.999991,-0.6369236720284485,-0.7709268681332864,-0.0
149599743.2920106,181288643.36580616,0.0,-6.900856915766657e-05,29.77996747517168,0.0,443.4215355585444,0.0,-0.0,4455087999.999991,-0.636699601688372,-0.771111935590332,-0.0
149599743.04355,181395851.2486807,0.0,-6.90250923812426e-05,29.77996745514251,0.0,443.4215355585444,0.0,-0.0,4455087999.999991,-0.6364756352499894,-0.7712968078069053,-0.0
149599742.79502997,181503059.1314832,0.0,-6.904159817723663e-05,29.77996743512264,0.0,443.42153555854435,0.0,-0.0,4455087999.999991,-0.6362517727169681,-0.77148148501083,-0.0
149599742.54645053,181610267.01421362,0.0,-6.905808656599e-05,29.779967415112065,0.0,443.42153555854435,0.0,-0.0,4455087999.999991,-0.6360280140927715,-0.7716659674296936,-0.0
149599742.29781175,181717474.896872,0.0,-6.90745575678229e-05,29.779967395110788,0.0,443.42153555854435,0.0,-0.0,4455087999.999991,-0.6358043593806613,-0.7718502552908477,-0.0
149599742.04911372,181824682.77945843,0.0,-6.90910112030344e-05,29.779967375118808,0.0,443.4215355585443,0.0,-0.0,4455087999.99999,-0.6355808085836964,-0.7720343488214075,-0.0
149599741.80035648,181931890.66197288,0.0,-6.910744749190246e-05,29.779967355136126,0.0,443.42153555854424,0.0,-0.0,4455087999.99999,-0.6353573617047346,-0.772218248248252,-0.0
149599741.5515401,182039098.5444154,0.0,-6.912386645468393e-05,29.779967335162745,0.0,443.4215355585443,0.0,-0.0,4455087999.99999,-0.6351340187464325,-0.7724019537980249,-0.0
149599741.30266467,182146306.42678607,0.0,-6.914026811161454e-05,29.77996731519866,0.0,443.42153555854435,0.0,-0.0,4455087999.99999,-0.6349107797112472,-0.7725854656971332,-0.0
149599741.05373022,182253514.30908486,0.0,-6.915665248290892e-05,29.779967295243875,0.0,443.42153555854435,0.0,-0.0,4455087999.99999,-0.6346876446014358,-0.772768784171748,-0.0
149599740.8047368,182360722.19131184,0.0,-6.91730195887606e-05,29.779967275298386,0.0,443.42153555854424,0.0,-0.0,4455087999.999991,-0.6344646134190561,-0.772951909447805,-0.0
