X_km,Y_km,Z_km,VX_km_s,VY_km_s,VZ_km_s,Energy,Hx,Hy,Hz,Sail_X,Sail_Y,Sail_Z
170368499.24188074,-26842498060.00117,38024913.72954727,85.46759208822014,-110463.17465370534,156.48119205064765,6101072367.879875,6592452.8779296875,-23409568033.422653,-16525281612424.52,0.12299870811032906,0.871720250593604,-0.4743154251215263
170676182.55701602,-27240165488.751553,38588246.02042493,85.46758303133296,-110463.17465206928,156.48119177164457,6101072367.770504,6599934.55078125,-23409568332.77247,-16525281857046.996,-0.9988956555347799,-0.03575846340387454,-0.03047624728762079
170983865.85045037,-27637832917.5092,39151578.30468171,85.46758000239079,-110463.17465770869,156.48118838735886,6101072368.462761,6693011.9091796875,-23409567872.36797,-16525281941118.604,-0.34373240421246104,-0.856900720156522,-0.384147354656459
171291549.14925262,-28035500346.27176,39714910.59379183,85.4675859704479,-110463.17465483742,156.481194422852,6101072368.215154,6524896.3935546875,-23409568669.932156,-16525281774502.059,0.6981150967940842,0.11943250302545737,0.7059540982594126
171599232.4712845,-28433167775.02003,40278242.899541914,85.46759290360616,-110463.17464978204,156.48119764539908,6101072367.724018,6433710.7412109375,-23409568945.127243,-16525281577888.705,0.8342744650970473,0.39179940547878733,0.3879166698577214
171906915.79884446,-28830835203.747314,40841575.22051362,85.46758909179064,-110463.17464318324,156.48120287024807,6101072367.059963,6283850.02734375,-23409569997.109318,-16525281685891.742,-0.47114769487338565,0.5999587806631362,0.6465827952557182
172214599.11036474,-29228502632.45185,41404907.55831802,85.46758399828498,-110463.17463714167,156.48120700221705,6101072366.455428,6163655.646484375,-23409570917.511036,-16525281832710.39,-0.6473087539699248,0.5519363425663757,0.5256972995825218
172522282.40124458,-29626170061.14802,41968239.89810909,85.46757763030924,-110463.17463850245,156.48120400631853,6101072366.665675,6251871.0009765625,-23409570666.56577,-16525282020331.807,-0.8316994862016653,-0.3940642909788417,-0.39113846554286696
172829965.6857005,-30023837489.853737,42531572.2250317,85.4675803884988,-110463.17464243204,156.4811998580133,6101072367.158666,6375756.57421875,-23409569833.725544,-16525281938749.775,0.3705312952402329,-0.7436788045569359,-0.5564605959997186
173137648.96557274,-30421504918.556393,43094904.539160095,85.46757511919022,-110463.17463684658,156.48119689298747,6101072366.598542,6465125.8642578125,-23409569546.415737,-16525282097031.568,-0.7258711705202819,0.5535145568871299,-0.408329130875523
173445332.22610536,-30819172347.250877,43658236.84131755,85.46756964484703,-110463.17463786314,156.48119321043026,6101072366.766077,6577927.9365234375,-23409569145.713924,-16525282264829.262,-0.7741162609341984,-0.36007615078374244,-0.5206622515547098
173753015.48592034,-31216839775.95238,44221569.13370051,85.46757467531789,-110463.17464073769,156.48119145427552,6101072367.138618,6632525.1669921875,-23409568619.815716,-16525282109297.375,0.730594693466065,-0.633557148183687,-0.2546305831289323
174060698.74550197,-31614507204.64855,44784901.422719575,85.46756955828256,-110463.1746349357,156.48119133459693,6101072366.550729,6636026.650390625,-23409568826.721413,-16525282269039.191,-0.7616667888443124,0.6477321298954651,-0.017515440978692207
174368381.98720488,-32012174633.335827,45348233.70460834,85.46756474119508,-110463.17463577217,156.48118750844094,6101072366.694262,6757783.98046875,-23409568377.235806,-16525282422428.572,-0.735277939621763,-0.3440011920017703,-0.5839773380936423
174676065.2188654,-32409842062.026783,45911565.99009867,85.46756396229762,-110463.17463697627,156.48119329570105,6101072366.878976,6571430.1748046875,-23409569422.777752,-16525282447727.145,-0.12160921491561441,-0.4047649163684884,0.9062982739279705
174983748.4436449,-32807509490.712463,46474898.27748079,85.46756092754889,-110463.1746328639,156.4811886023334,6101072366.473348,6724280.9267578125,-23409568742.421036,-16525282545964.867,-0.48656640051354466,0.4435185586592943,-0.7526914547250255
175291431.6559364,-33205176919.380016,47038230.55747083,85.467557027825,-110463.17462691182,156.4811891676403,6101072365.864062,6705344.3720703125,-23409569023.760456,-16525282673634.95,-0.6406972204708913,0.7621124618710992,0.09322911102036072
175599114.86074707,-33602844348.02694,47601562.84599543,85.46755675696735,-110463.17462139991,156.48119332951234,6101072365.3031225,6566063.6220703125,-23409569766.75534,-16525282681715.434,-0.04528073859345806,0.7117209740633109,0.7010013621889781
175906798.06641006,-34000511776.67013,48164895.14807803,85.46755749735318,-110463.17462480416,156.48119670314355,6101072365.725949,6452194.8583984375,-23409570324.22772,-16525282657288.031,0.12795654946321675,-0.8031333271037191,0.5818968811952663
176214481.28056344,-34398179205.315735,48728227.46336874,85.46756146138057,-110463.17462275985,156.481200665229,6101072365.546208,6316598.14453125,-23409570829.75349,-16525282521364.02,0.6998622435403907,0.1445016639866345,0.6995084768404918
176522164.49820945,-34795846633.946175,49291559.78577382,85.46755946072992,-110463.17461639871,156.4812006709051,6101072364.887461,6316090.0205078125,-23409570928.804085,-16525282589457.133,-0.3610042061720874,0.9325632366304212,0.0013314696594490542
176829847.71486855,-35193514062.55428,49854892.10484506,85.46756089998583,-110463.17461035046,156.48119882012887,6101072364.262278,6380556.125,-23409570530.470387,-16525282538023.338,0.26625520509817113,0.9013139631551302,-0.3416742682434885
177137530.93348545,-35591181491.150345,50418224.43009454,85.46756055514517,-110463.17460968555,156.48120407655946,6101072364.231756,6194489.283203125,-23409571478.058598,-16525282550110.125,-0.06486260382708406,-0.09059779440162527,0.9937730537070985
177445214.15733635,-35988848919.74119,50981556.771773964,85.46756379446924,-110463.17460745902,156.4812079532078,6101072364.027891,6055633.953125,-23409572001.122696,-16525282433782.309,0.626379315846292,0.21405978141022508,0.7495514409715572
177752897.38599113,-36386516348.335045,51544889.11900876,85.46756323799993,-110463.17461133545,156.48120718006632,6101072364.496225,6083810.302734375,-23409571892.33977,-16525282454607.688,-0.10964369868295148,-0.9822090262155255,-0.15245880807572704
178060580.61583114,-36784183776.92716,52108221.45941093,85.46756444652166,-110463.17460652634,156.48120416539757,6101072364.004057,6193851.607421875,-23409571293.37928,-16525282409538.797,0.24437674658728678,0.7549673742780084,-0.6085263096228317
